4TQUMD,116.51513426323929,89.95199080020609
OBGAIS,130.75994531540158,87.87642787290982
KPPH74,126.50588942107998,100.80623948645723
XH4EDG,116.98006969072755,93.72845101371688
QC165B,116.39768748594156,86.27837824686016
UVGG9D,112.50706574414092,88.2848005277541
LFCQ64,113.66122789169897,88.92278886480612
AV4XZL,115.18191394411218,100.36410908490558
RWX4FT,115.22368671431639,89.5514369505058
CEZGED,117.24681551537354,92.93733316234896
8V0AUM,114.26053151885209,96.77364710063533
5FZB4T,117.32827263244964,86.08650898099361
WO9Z2B,110.90548166927799,83.04995432387358
KZDT9K,120.82548327185312,89.22209136166668
LBVSXH,119.17319669621254,89.56199819856354
XKIH0G,117.43132965093008,89.37642686604401
7SSPBS,115.3451510184894,92.8395091955946
NO5873,109.68604493628308,78.28131951111955
AEBWGL,109.5352117185208,80.254368744605
NPUQG8,112.41081228966293,90.17812753663559
9UEVVI,116.06311354286899,91.24070441955607
J6GKOQ,125.50818518900721,86.50433678908335
XCVLHC,117.73958490057397,90.198443272686
NQSH8A,119.66729231691117,96.25207583410635
088Y3C,109.5863184452511,87.49579104736398
5AOKDR,111.11516127739179,84.4825562021816
367LY7,120.34445875269634,92.46221162091318
L5ZIR4,116.24723533185842,90.1793922499839
4RBRHM,117.07988674347123,89.65441781484496
PBVHMU,112.48699763549341,85.96177395767687
BWTDK3,118.79538854388623,87.32091314286806
43ORU8,112.56006171974924,92.6119947956724
35TW4C,105.8263175774425,85.64961631960747
KO5C4Z,125.66917500981714,89.28552064347349
RQDB1K,120.4587558683576,88.87087456526187
XJKKIZ,125.01722106570182,83.94177075684027
54OS85,118.45047850393529,96.40215450695085
FE88GD,111.5603742582833,82.73200577059855
2XITRR,119.1162376395328,87.89417888098085
3EFW0G,115.6922930960474,87.07961911516941
D4UBPO,115.65263698698134,88.88703425000656
TJ52S3,118.26916720559115,89.13392394454209
HDDEOE,110.11262618463014,86.04125165056132
1SI2JZ,120.71621663805843,79.08050687083863
4C2RNF,122.20147088862822,100.28991152213675
HW5G2B,121.19442016635554,90.33589240895913
1FDPBX,111.84072637795458,85.66878419326146
GFB83C,108.10039189913522,91.9040506754401
6G7I0U,118.64117184382695,91.08288376565986
FWFTD1,113.02168750050618,86.83014272904398
6PNG34,120.24915419904966,75.710775690385
EP0C82,112.67650190922122,92.77444788251377
JHQ8IQ,120.40010366417754,94.09496335279947
BYR01H,118.03448318092738,91.37387719882899
Z83U5J,117.77627877960855,84.13800005730687
RPQJND,125.52619732493645,83.5112239570233
VQEK6Y,119.54669890252801,90.7959644601147
U733O7,108.3701957565456,98.49015005759594
VKE3K2,116.1164188828464,93.31496748713158
7A583Y,118.30720502472128,92.96783688811269
QZLSB2,116.96107397448552,87.63859750631764
0TDUK0,115.84355823548037,92.19254383812141
M05ZS8,118.43565595159542,91.4995991401295
LQZPPP,115.70631147006168,80.42154406617419
T76UQB,112.97602443845659,88.8426691038059
Z4EF4J,134.77213378937094,85.20616602328492
D3CRHH,111.26135194333965,86.15202158103794
VRRYGF,124.46478687212363,98.49924444204083
F5MB8Z,122.01613607812686,92.36485527081521
D6ENYE,112.5596323478957,84.54954023760457
H4SZOG,110.30841610097171,90.78260466717833
EEDRTV,128.83391454756838,83.1809850536141
IP7RPC,120.69042015881962,92.59852788392857
XMN28C,124.01590132378028,92.81249197041944
PXU1A8,109.3377576040185,91.02321785479103
KR1JAD,116.99263312738186,88.99224463425216
ML0BV3,117.34851724409167,95.99636607448814
Z3L3S7,115.18056342929754,98.54636824308204
0AWXL5,121.90072888325737,89.87892474873092
GGSGIF,118.89021358134505,89.81713972479426
LX0CPV,112.8543434711244,83.54029753922308
Y7WTVC,116.25793225821614,85.15699629953363
7DQYQJ,118.05706567745915,89.6669812135624
H9HODZ,118.90139582106004,86.05771651033018
RCXMEQ,117.914819070922,93.05324500705171
4UTF9Q,118.15898402750545,84.00185765068697
D9YSC7,114.21643562002012,91.84307934931438
WKGUU2,113.5905987259974,94.0205796311381
ST9ZNC,120.68188732914446,97.58696571632916
MARA9U,115.50288738845798,100.98739633788313
T6C02E,109.76692862183577,97.87885076471967
6R23ZM,112.56598060308534,88.10359174602254
JG9L76,108.39483786005303,82.45177339957723
UTD9WO,112.51363029425914,87.80000151945654
MFSQKI,124.97373107082917,91.68079427373893
LU1NMU,118.10945577522902,94.46035785247092
19MWCJ,113.18551409520609,101.3242494489721
9321DL,126.42977098543922,87.90389511056559
86ZTNM,115.02160595823482,93.09063260542695
WUDFZT,113.45429690785055,85.35220849923085
ELRU4I,118.67294992264243,83.3787873748986
WXH0YP,121.05361157797887,94.60675990123381
0EL2UI,112.5715095239235,94.23967190809803
UFJPT5,119.29133169858275,89.53290778933616
9FRE2L,113.90740934741817,83.12017616560333
ZIEIC0,109.3763954196709,98.31591392867897
JJ7XPO,118.89876113754875,93.33185741222744
29J8VU,124.95216575312239,84.96237812532357
O0PI1D,113.59640747085726,85.16941732018537
80ER1F,119.06872312784488,87.11921673222729
4BMBIM,109.05969176416934,93.64573275010318
OEYRKR,121.66705278002269,81.50201292822369
1GEUHE,120.19967598404045,86.41623966371145
2RLZDK,114.0446432830308,98.00219997411425
TOA2AY,131.11210928518355,87.86472211622775
8C0LSN,110.62292015216153,90.44898093666532
7O9L7D,118.56817036329447,91.67300887933332
0DJHUT,124.57950232621305,78.2299193409939
VKQ0OE,114.4231575024639,95.89024095662813
QPUR21,119.88440361462922,94.7329104057716
UBC6B0,116.63811229952253,91.10195835557984
OJ1MV7,119.93257382518837,85.68916250078806
ZCJUQB,117.01423517221126,94.31432377145583
PAAN1P,115.96845528329034,80.25317798574663
5DU063,119.55610598990444,94.7493121944372
YZE9N6,113.1367730803186,92.5044749149849
46ENBF,123.99121285705321,89.2156766759146
DX9GGP,122.43547141429457,89.71669351209182
ROY6SB,120.3590204098845,84.26469540037611
U0J3ZH,114.7499835992247,86.55647489635288
ZDBU8R,119.71162892529435,91.21515520240841
2VU3CA,117.6969537496236,90.41067395667788
JE6I5Q,119.04800096149489,92.74661470354204
N2DMGC,120.14036536633714,91.47980897906788
O1TCHN,121.73163321393415,91.91666776745643
16YD3W,118.1388993383047,82.91188142133838
QB6Q9T,118.83643481345528,88.18765067414658
9TDYY6,117.84121958315245,80.48599527153274
VJTPD3,115.2434897211632,90.73114410124289
8VDP0W,120.42775483025399,92.3741352024005
1K36GN,123.74347405407768,93.43018236933054
QXGBE1,123.74067953555357,86.84022009116865
CAOGKN,125.15506476790759,88.4443335351646
ZI4FYX,117.7121879841518,87.46152150522003
WAW3W2,107.24536268340121,92.51206803394729
CR2SJK,119.91768092625894,91.43205481554813
04FYJK,121.87600521755695,91.12427920052328
W0C5WY,118.31490117544344,92.9910290539573
7U38YW,112.76025146694688,98.00143604864505
EG42AP,116.67200969836766,91.99454545598458
00AJFI,116.82770880291879,93.79287428153987
7KHSZW,119.43012221125109,95.48029600095282
LIUBR0,118.10243723171602,90.5126833211283
MDX82O,117.26620691843917,92.02382570700135
QQFJL4,107.2897920935447,89.75953347536067
E78BT4,118.07294170639523,90.72091394836431
UACUEQ,116.8445358997904,97.40392758794468
CEUYEQ,111.78018190037211,96.6480546691214
ZBTK86,113.0058485957411,92.9515253277701
HAY8EI,117.58314425997452,94.58738908170102
UAK7JX,116.68266833561758,94.28912585555913
C4AWDD,123.41652332495322,82.87879816250779
D2ZIU5,113.50764714817035,90.19030178853485
MKYL1P,124.95426906306658,86.45524221120829
UX61SD,118.12138045793178,94.90080285017196
QJ0R2N,115.99418844638019,89.78508742292297
XZGUXD,109.69687358814807,92.4813352889715
Z71RX8,121.51977264613795,89.39832208670937
TU5YCO,118.74657115695915,86.78239388414171
QW3T76,122.53352912658613,86.90750536761237
PANGL9,110.58044284589927,83.99870346385819
AD1HR7,111.49733577779128,93.35599187191113
NOWMU0,122.18219278662681,91.87219711198412
7FZ1SW,112.2266608051456,90.31542295192223
BOIEMG,124.08765749911409,85.03184401836738
KE8BYD,106.94309346021471,91.02906439171991
Z1CJ27,109.87629852742619,100.17946819749329
ZU4E0Y,116.83463268500562,96.19653802478095
Q6IA10,112.12650076025682,88.49911250683667
ANQT7N,113.01197779484403,89.07821877567856
XZNLBD,120.53153796884942,90.9529380820475
HSKA97,110.84735126890011,85.18216949509777
9C6F94,116.77394193561051,80.94958211793849
XRFD9J,117.90224138198786,92.07067060174622
S8Y8XU,114.77563554755238,90.44186124379735
604BGF,118.55837275083351,87.78800219413691
VHVXEI,118.62394478741827,96.37610791683542
JHMEIS,121.97579289723521,92.89534745173765
76W3DV,108.22666548665376,97.18174521656985
OF044B,111.71785567762262,100.70699790103275
D7C0IT,114.09952014165818,91.63301236758963
12H3LV,123.71263229057496,89.70523179382783
L5HGOI,117.72065103640942,94.84041564487298
FDJ8ZP,115.30141904351345,92.74724893734569
GG184N,119.61960728274514,88.90966517063872
YF64GO,119.60430183962471,91.69380574235598
LCPXMY,121.41130960591315,95.18510990043335
OJIC4E,105.92606278984073,94.78872630845382
Y9W3PV,115.13313883004533,94.01063624647544
L255M3,117.9903866955162,92.53992785397249
BVVEA5,113.05158432950756,99.49849436348396
WZ1WP7,115.36054322873366,88.06456274476774
SK2DAL,116.9315018663169,91.62615498427553
PQCR7J,117.07620027983221,87.65148171471914
KGCWHZ,119.67334015498993,92.0664206849563
1D3ZTE,114.48561842458463,93.10073649773352
ACPKVD,114.71684466102437,86.96462517488044
PC11KH,110.27121641613675,82.34235519204263
DQQ1YV,114.35855108103195,90.07016403333469
EU5NH7,123.92357954239812,89.82759804782005
YXYBH5,113.66978516094619,80.12043997774676
L386HS,121.133448607403,82.75592880142365
NQ1TF9,110.34346614607223,97.38486681478182
UCF9TV,120.45025094831726,91.405567266831
B8Q01F,111.59868214961249,90.38678983933369
M7W5LN,121.12148737705584,85.74344799501442
D1G3TC,118.51364244654134,89.91682643301779
EPYH0L,115.96045511422875,88.7985700362932
NJDR9U,135.39630690629602,96.41391301990633
2BTCLC,116.11205051128,83.43857083300381
V1C9ND,118.52476331239832,93.89195471962753
645TYY,115.92622243986742,91.29260600745894
I53GZB,107.47964017536664,94.39223170252488
5CGC4X,116.01252190482961,88.71436654196056
ZN513G,107.47414821983796,99.49280180797226
EQWRAC,120.21045140074274,85.86317863511114
NTJP6K,120.23251546977731,81.20228925930365
0JH98Q,109.88216384541799,93.19011294532469
C67EMP,120.23276620889297,88.38621983817963
PLF2CU,108.89088251016692,94.44787640314937
9G356R,124.08200326092596,94.22146462270237
0J9U73,121.28938934525122,94.18203078117325
5HABYI,104.07977877554609,87.55315384377309
S935RX,108.69317485556665,88.60445312490714
U3P9SP,116.49428356231695,88.04870176082851
MI1MJW,117.64244498031255,102.79000578894039
VF88TS,114.84709459339498,92.82299679523668
SABQ25,112.77360486030743,86.3024579432546
ETUT4R,113.9501792784246,90.36349015810477
KYJ0BB,120.36057858221146,91.10195466753234
M9A57I,116.0321194859341,82.0697395581728
4FC7GE,119.25028483140161,83.43933751274511
8G6AJP,107.150143919273,93.26259761575525
M4V2MC,116.83226936372901,88.48423447091216
A52ZFW,119.83069990318629,88.19933081290944
C2243W,118.63615582197761,94.20117287962464
LQ9WLH,109.99263772970087,84.60125468339452
APDS3R,119.92893404906945,97.2587815807382
15BFFQ,124.27956022930033,86.58180388896105
1UGJ1W,108.33705767934919,84.68269299509814
HFI781,121.01369619142272,96.04958734051544
5KZ1KL,120.01725005183962,83.27758918293549
XUFI2G,122.62948762708888,82.78657749356545
I8DK8C,119.12409847313391,95.19836213711172
VC7PO4,121.80227322225485,93.40888594082513
O0JQO4,106.68219953123788,77.26555454870173
49ST28,115.6623310092441,87.73047610370057
FCEUXU,121.15773514042475,85.57517814495768
87XKEQ,123.74531643425925,91.6751421504135
A1IBBG,117.83161468658113,86.25244579996146
B57TY7,118.89932614128158,92.69658773283025
2K83JP,113.14337956334093,94.02214993026621
1AGK7K,115.26732551742637,89.89095472581475
WBLD0P,108.24693184016552,93.8446956328545
AA08LM,113.10313630604121,88.7599556303453
IJE466,121.87463477580334,95.2710288827823
5EWVSY,120.42576039913827,93.17803058790618
YGO8NK,117.06432092278574,94.44506270199783
PIMSET,126.75498565982083,96.75615152933351
CX9KI5,127.34402661734339,97.13788256816582
CGIZR6,118.60140763980769,92.76249567104037
PB175Q,119.96667999637639,93.13801281082709
O310YR,118.8647353496413,94.23620499385811
HF4H8L,107.08188613284011,85.52660156394568
G5NXDQ,113.14424859776474,85.79671484654867
ZJ7HAO,120.12283271145638,80.97143378682156
GN58M9,112.85174474102433,87.95645353824119
3PZSYN,127.1480470371869,89.99682726747196
E8B10F,123.96949154565631,87.9148612267737
0329PI,123.98098309305486,83.70318234184073
JHTI1Q,119.74086664545793,87.8054230129247
NIKZ2D,119.0968309799589,90.53812854632334
JOXECO,110.99070742892344,96.67716582914863
W1LRPF,122.99896607421267,85.90403251801635
CNSTPR,111.04771959128641,92.93395968114442
4M0YZ3,121.85532624644178,81.21031382290168
S9XRG9,117.16203209323997,84.42818162808118
9OCMBC,114.63428179573442,81.25586503877392
KBAJZ5,126.64277289130959,89.95672044010617
Z4140U,116.90227417360609,88.16540340076806
PEJZSL,111.58629808026937,94.62504980689198
WXMJSN,111.8809104080183,84.47828706780493
BPRTT1,117.46078187057677,88.97384904726408
0RIL8O,119.7638105647212,91.89516440032386
1VFXCP,110.47255187411672,91.2493672434174
G7RRLQ,117.5982346666183,93.73075925179177
UR3RAU,111.6527224984395,83.1141316190385
61JF3N,113.62659611875695,90.39418501532067
UCBX25,116.80913003097545,93.20810015295268
VKA1ZH,123.3030530235297,96.24409763772148
XLAU81,112.49725059115916,100.67382267030308
9SAXBQ,117.71129797246401,90.37150418527277
CXS7U5,114.39510519158887,82.68421334143311
4XJ0QE,118.25356046738392,88.35397469259064
H2G56I,111.20262659790477,85.68626664136241
1RL9DE,116.22112754153619,99.29825495594079
9PENNG,112.08077300945867,91.83841255091424
S2RVL2,111.69595217349983,86.85525484407279
OECQXP,115.37153624820913,86.93090249603341
4D3BRS,114.26729504429846,91.6015525125397
C3XVF8,117.39954379832248,88.68116467564911
3U2UF8,126.77050375001313,94.32347562869779
81EPEY,110.2502584026914,99.71211048482141
C61TVR,117.96943595831424,86.13566552896661
Z0FXY0,120.03221853988676,93.6559514460722
NKGW4I,107.18623507167943,92.01239542073391
ZNLCSU,123.95202465610465,90.62466162971542
UBO3L7,115.56805630562093,80.54720817140453
30WC2N,115.24456008741149,89.32054258285308
LQEPVW,121.06751654991962,86.95546990595194
MXLBM9,118.58090690945595,99.93933897893675
FUF7KN,118.92879965092098,82.88306602670527
B0AU4K,118.53013968574106,95.07379597185796
J7JUPI,116.40055748340066,88.68805989171088
ZPMPFF,122.91440444507971,99.33815320787453
75LU9O,120.36491622208221,94.88079650394879
TBS5SQ,117.75818441066413,89.47306970918116
8CIX1R,117.95839940746002,89.85756872937976
J8NRP6,115.49721529233912,87.3455182496171
46KYMC,112.38103795197706,91.52135046622143
ISFIZI,115.96066942481559,92.0656018292861
P163ZW,115.50517634062201,93.11723568431468
TKSUAN,116.13335262517306,94.61703857033486
MPUNNL,117.91660279167411,82.81731027663137
85EE0B,119.18249284281163,94.78443675031741
O3ZQDG,117.92528993199889,82.32123745124518
PD8T6L,112.9062457646838,91.76677998606931
BB22CL,113.06132278800493,99.54217610827978
D6ITVO,114.43245368521785,84.17757900909825
TVUFSV,119.61237042942513,85.81510735305044
CMFVKX,122.89743491485206,92.03029114623739
NBWRQ1,107.77802789093427,94.23337497623834
MOVFD6,114.57271636280007,91.6472471663617
3JF4OH,113.88595543813973,87.99660727340749
VHIUTR,118.09405855301551,91.57035437647329
SBTKOQ,122.4566439269713,95.05039573940464
G3A0JZ,116.67228996468911,88.29894366209287
SGOWON,108.45559597795085,99.63520843708447
TZDQ1N,109.71064071577561,84.04477159656318
WXN50P,115.44401451066477,97.97497380773696
9HF69K,111.34642253790824,87.77869262938368
APZMH9,111.30212837696949,85.0589398581054
HZ2YA2,106.47793139952768,91.23522463778177
OPK85Q,110.95424644796654,83.33680315558685
NKODFS,122.09258012226154,81.35465480290736
LEIB2B,110.3588894944566,98.84539929796732
HKKGIY,115.6621871357086,83.89619838125927
HRSR44,108.60416285761019,97.28624346767808
MK1X9W,120.44936960762038,92.79188376855019
P683C2,115.33177718249541,96.62201394753097
6RRJ0W,114.14426680111818,95.16265990170925
AI1ASD,111.30168936582055,89.27782824976313
8KS3SQ,122.29176733402858,100.11593032939075
Y0T3E8,112.25054851396821,96.85705336589075
YTGRM2,108.93622412321187,96.21473942326168
Z1IPPF,117.67737457980193,88.19315145506498
4OUEJ5,115.36078221277592,92.16843476837425
1VXHXX,109.42747591928973,90.18034716730087
RTLYBD,118.3105942021511,94.71754960590657
HJ6J0J,121.2067876035111,94.42247699755096
GI14D9,117.74891250152109,88.08062055650886
E07GDY,117.35503701725602,91.23883507985167
Y2G2JE,120.6771540495847,99.25131551321356
09543L,119.38174221980209,87.83059041457733
F5YSPA,117.7292597345925,88.11204680581996
9F04TI,114.93815954672796,87.12349165234629
Q8IUZG,115.7176698234959,89.08855987180813
5V1WRB,114.8688847202428,89.55613851914302
AJ5VPV,111.59613926513202,88.63497807891181
F2LMHX,124.32227559691458,92.05264383902514
17K8EP,116.02546193932618,85.43322445162792
A9Y2JY,118.73768513811136,87.36521705920413
MUOJ3H,118.7699766331834,94.47570627563611
0RN0CE,116.13670491587837,97.95933175881225
UOOEW7,121.75928560785574,87.3412144661867
6PNSHF,114.61869182471649,90.54411098299477
U7IZMR,121.33091508171289,89.53637143741659
PCFX1N,115.56926815807002,90.77038151642665
PJIOCE,120.9556840211955,80.85425712756502
D33KZJ,127.34410376349507,94.68287691643168
HLO8U4,121.94671799855159,86.32083167957873
N9F434,122.06849204839804,89.376002858695
QVNIWN,126.8599836264009,88.28457254021646
G88BR7,115.81064946543603,99.08553866531904
G82EOQ,114.8557216359814,74.56715118825909
H9BOUD,112.66786020632085,89.779070697811
2LB43H,119.79285271395571,93.60031337814459
6R6E5X,123.18491629859598,95.46762417730308
JXG9CK,124.36158063604763,82.33634735191737
896IQR,119.25286653188405,87.40528054992532
H5VU3Y,113.21177027139441,92.11380111606877
27QKEW,122.85540022889025,93.48145405963815
Q15C2E,124.30498244121051,90.86556306338075
0TQHC3,108.41762798001017,93.85044424922239
EY4V6R,115.91887629688752,87.716760851847
5DZ766,119.87868554114661,93.80020529602041
MSI5KV,119.48838849303644,89.73423639009388
Z5UHLZ,110.31749899714015,94.22281623340166
F9HILB,123.10493036255077,91.31826896374356
