8a797C4dE1d6C20a,0.6331699788905154,7.786894401215535,9.732804071387914,5.00875906029653,3.9643055402279757
eb58C9D6aadb1a28D,1.9951702832188822,2.788672614535731,2.785244126156515,0.44213454227760796,9.20260031807064
CE65bb43fa2AE5,4.605735256219314,5.331237836496515,5.286382634138644,3.0948489929588274,5.480308863556394
bAFe6B8CDCb818AC5fCfBA8E0,4.6421637210266,2.048149999163776,5.727459487415852,6.587286839770597,3.2823227914523634
1a,2.859306516923239,2.7770228224290294,0.2184706729861008,4.89383650195267,8.232115096873539
ecdFdc61e59a36a96,6.95374106192488,0.8850192430667492,3.3427745144609613,6.089104018171147,7.563128914295142
b53d0043b7C8060F8EDcFaFBCFd,6.2158114917127,3.985200510527409,7.419108152590768,6.2082630245915045,2.703953364036548
B80609DAB9fdF3C2,7.426049442258225,0.21384738350786026,8.736415927607835,6.5806833548029,9.383484014896496
c54D16aa6C6e6,3.0825933370226553,0.28126463707708216,0.03178749620277088,0.9316353389601428,8.838602635354334
787C0026cDeE1E46FEaAF34FeA53C,7.177087668096037,0.23416999411526418,6.206139153892369,4.342312006204331,5.940843344546483
492Dfafcd3adf31dCB94D8045,9.18302926905149,2.446313387031167,8.141891869439174,3.7131508188621485,8.14917750815913
34d23201e9a0eC,3.7090617529240424,4.2412250392796045,7.521288241518258,0.35074037044586115,9.198089598671082
b5f164EFB809f9C,5.723846240884535,5.042225970162555,7.282914084996039,4.693280197085571,0.31646924502973794
5C23b3beF0b3450C2F7fBcAC9EDc7bf,0.4426093295329525,5.182875576206199,8.617415420215444,1.5883656329882712,6.289586880930455
1D33D54BAFEa7CBeC,0.6212493401375196,7.729332833122831,3.3006395007448344,9.614497176145383,7.64227678292415
46e0a,3.4875067054084052,8.625431730583713,2.969070333298389,5.974035030100504,0.4253924536064857
afc12d8C,2.813686056167035,0.578115280838547,3.1207746335022204,0.7329579912285245,5.4696233331248925
84FB896eFe42Bc861dbD0B7F,9.473119854470923,3.4298199152730655,7.11069166018567,8.631695268545629,9.145750409674074
CaD,6.956371473995172,6.1945888761728165,5.363884240245246,9.759494093611448,8.25291992668881
a1ba5De,7.720154652037387,3.6247795139204575,4.950810007738744,9.704183666371918,8.312338735032284
Bef1Fc2988b1Ecb5faBc7dEf8F11D,5.358783237186685,6.051061467300281,5.783841929860525,2.324531869109693,9.244102788849677
190Eb6F,8.263037145007495,8.017542929295598,6.407938478739177,1.1785375106834306,6.72855536107844
Cea,6.760458903241072,3.7483576800494522,3.3814754341050177,1.0485328224894708,1.2264676342901393
A4,9.854609091639972,9.531690825343532,1.6966128883992992,0.26550615971958624,8.245646116806894
5AD6,8.855917443616276,5.210865538448722,1.506993664842382,9.24775348140557,2.760475258693945
Bb7DfFCf8eCDab3400cdafF9Fcbf1,4.01932973148802,6.737982048849609,0.28768371109971436,8.374949581620992,8.728390791072849
Dd8fDa5d042eB7ac89eeFAc59f507f6,4.310326827619827,0.9247424104207635,1.2941795994498262,5.8548696494653605,7.145214827216002
aFB55feAF51D7701,3.854283569890513,7.672886228638687,3.8480829580109113,9.547199524890713,4.264367339726535
18f5Ee3b9a4E933AD9EDFfEfcC,5.901445022026905,2.111103388124913,1.234760553664156,4.764003951631733,1.4321360390585003
17e6b3d5,7.382243232383274,8.534064854759912,9.730185122225482,9.948436341247525,6.2183913394490355
cabBA6FAFDC4eCbA233B,8.593593849502465,4.172874556532319,3.028188156505335,0.847894240347653,8.68949126758893
c3ef0e33CFbbFB7f80e9eE66cFF,1.2290975676628857,8.234578761891537,6.806897171641225,4.643551818317219,5.451205507077877
D,1.5315881503313855,6.727853387680258,1.7182742533936735,0.44562071146646565,4.601153724290348
37EAa,0.2167051999887215,6.71331366256328,3.708926573802578,6.662423764571129,6.718557924283628
40fDbbB4AfEE2F58,7.12515685706515,1.5542164560999838,3.800499680785623,9.096622173913989,8.755444410754148
10feA062Bf7D6D9a2E1eDa5,9.560346763001496,1.7056235162373212,2.8901634330982198,8.162903464173224,7.483796487815285
85a6aD0F,4.971415653039612,4.665171072422302,8.486543270620752,8.59676840886596,8.413812437785563
36f04DF6EbBE7Cc3,5.088544688566456,8.526848554135963,0.7597990307197211,2.6737316387055254,7.3982656476066735
cf9C778a42EF3EFb200230f0efaB98,6.6841626912255645,0.7144603971736041,2.372694645687244,7.777515107873947,6.206167366229157
C79Fbecaed69Fc9203e2091D4B8E03,4.299905569818078,6.117515460406185,6.965594155183714,1.1255276852683183,7.18208966811571
764Fbf58ae,0.030998228048795262,0.41436726718978245,7.666068506338965,1.7978392294039824,1.2125430384774816
D58eedE2FFfC9,6.052104048991969,2.541251229875164,4.463402266513467,2.1394423582726887,4.009709222272207
16Ee933c376c0Ff9138dd4D,5.3872750453533484,5.86765366420763,5.629162681855002,1.796902672134122,0.5063636047181175
fcA8EeBE6Ddccb63e,2.6639890113650013,3.0510431903073467,2.2455494751671345,7.914850947750099,0.09054009814916664
ca80dAE8D2B54,0.7003548588979258,0.7097273587210373,0.7729515345397875,6.46166942944452,1.7357047194923614
AA9EBCd51fDa2ae,1.3883989948875386,6.635480176466246,2.2859620383276322,4.919244876018672,4.391228738233269
a1A692D,6.074145151898632,3.754141649341104,9.186160479614566,9.064614973685481,8.906902772837924
cde9F4AF68eF09aA,2.3786062416416067,3.5777165010179535,4.572720185171621,3.018991761892189,5.955180856084254
cfE4E0d2DEC0d66Dcf2Fac20,6.647827357884647,2.256970463879439,5.4426528067888915,3.065946211504007,3.7389593320792103
9,9.503813701219432,9.504350297683734,0.45240435757889164,2.734941170504308,0.4908475335805673
aDc064bf,0.7452200351404425,9.270779922280234,6.195500576654824,3.7968632477347697,3.4065278952951115
